id;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
12723673;69181590;Barra da Tijuca;-22.97354;-43.39991;Entire home/apt;3294;1;0;;;1;0
12724097;69183905;Leblon;-22.98799;-43.22986;Entire home/apt;1922;7;0;;;1;364
12725715;69193389;Pechincha;-22.92711;-43.35089;Private room;400;1;0;;;1;89
12726985;69200307;Leblon;-22.98215;-43.22466;Entire home/apt;300;30;1;31/05/2016;0.02;1;358
12728063;69207691;Copacabana;-22.96621;-43.17703;Entire home/apt;750;7;0;;;1;365
12733051;69251097;Recreio dos Bandeirantes;-23.01412;-43.47067;Entire home/apt;2000;1;0;;;1;365
12734558;69247717;Flamengo;-22.93857;-43.17583;Entire home/apt;650;5;7;26/02/2020;0.12;1;89
12735825;62004945;Barra da Tijuca;-23.01014;-43.42981;Entire home/apt;120;2;3;06/10/2019;0.06;1;356
12737496;51824011;Andaraí;-22.92507;-43.248;Private room;150;1;5;01/01/2018;0.09;2;270
12748864;69339841;Jacarepaguá;-22.91957;-43.39524;Private room;120;5;0;;;1;0
12749184;69343714;Lagoa;-22.962;-43.20212;Entire home/apt;357;1;0;;;1;295
12755791;43907261;Camorim;-22.97651;-43.41424;Entire home/apt;550;2;2;07/10/2019;0.05;1;362
12757417;69396419;Barra da Tijuca;-23.0078;-43.43164;Entire home/apt;250;4;7;05/03/2019;0.13;1;51
12757772;69398667;Tijuca;-22.91824;-43.21646;Entire home/apt;700;10;0;;;1;365
12758605;32445195;Recreio dos Bandeirantes;-23.00005;-43.43001;Entire home/apt;1652;7;0;;;2;363
12758606;69403639;Lagoa;-22.97665;-43.19728;Entire home/apt;400;3;1;16/08/2016;0.02;1;0
12761141;69420709;Todos os Santos;-22.89491;-43.28707;Private room;75;1;1;17/08/2016;0.02;2;365
12761974;69426150;Engenho de Dentro;-22.90525;-43.30142;Entire home/apt;250;20;0;;;1;89
12762127;69427376;Ipanema;-22.98762;-43.19745;Entire home/apt;2000;16;0;;;1;365
12762599;63251544;Copacabana;-22.96234;-43.17551;Entire home/apt;400;4;2;30/01/2017;0.04;1;0
12762977;14632490;Barra da Tijuca;-23.01022;-43.32967;Entire home/apt;411;2;33;06/03/2021;0.59;2;364
12774326;16969222;Jacarepaguá;-22.971;-43.41277;Entire home/apt;129;1;114;07/03/2021;1.99;4;78
12776272;69420709;Todos os Santos;-22.89425;-43.28657;Private room;75;1;0;;;2;89
12776425;69517666;Jacarepaguá;-22.97151;-43.39501;Entire home/apt;2400;1;0;;;1;365
12776982;69521960;Laranjeiras;-22.93837;-43.19205;Entire home/apt;300;2;5;01/01/2020;0.09;2;362
12777239;48494240;Jacarepaguá;-22.96939;-43.39783;Entire home/apt;1000;1;0;;;1;365
12778853;69533529;Botafogo;-22.95041;-43.19444;Entire home/apt;149;2;4;08/03/2019;0.07;1;365
12782139;49434122;Botafogo;-22.95767;-43.19547;Entire home/apt;380;4;3;03/01/2020;0.05;2;365
12782802;22085127;Copacabana;-22.98232;-43.18994;Entire home/apt;239;4;0;;;9;180
12790896;69641962;Botafogo;-22.94141;-43.17994;Private room;1300;1;0;;;1;0
12791633;68297930;Barra da Tijuca;-22.97368;-43.38414;Entire home/apt;490;15;0;;;1;88
12792547;14858339;Humaitá;-22.95715;-43.19911;Entire home/apt;1762;3;1;06/03/2019;0.04;2;365
12794782;69490184;Jacarepaguá;-22.97114;-43.40004;Entire home/apt;280;1;5;05/10/2019;0.09;1;294
12796113;14209759;Jacarepaguá;-22.97052;-43.38935;Shared room;100;1;1;19/05/2016;0.02;7;365
12796796;60800848;Barra da Tijuca;-23.0113;-43.38127;Entire home/apt;493;5;3;02/01/2019;0.06;1;363
12797036;69706588;Botafogo;-22.95699;-43.17995;Entire home/apt;100;7;6;28/02/2019;0.12;1;362
12797705;69711675;Botafogo;-22.95128;-43.19003;Private room;314;1;0;;;2;358
12802749;69762920;Jacarepaguá;-22.96872;-43.39405;Entire home/apt;390;5;1;01/09/2016;0.02;1;89
12804414;69778621;Leblon;-22.98517;-43.227;Entire home/apt;737;4;3;14/02/2018;0.05;1;173
12805615;51693229;Leblon;-22.98816;-43.2327;Entire home/apt;2000;10;0;;;1;365
12805746;69790843;Leme;-22.96387;-43.17259;Entire home/apt;100;2;74;05/03/2021;2.59;1;356
12806285;69797729;Leblon;-22.9849;-43.22126;Entire home/apt;500;4;12;07/03/2019;0.23;1;332
12808264;55467666;Vargem Pequena;-22.98409;-43.45424;Private room;80;1;1;20/08/2016;0.02;1;365
12808708;69822851;Recreio dos Bandeirantes;-23.01867;-43.47279;Entire home/apt;2600;7;0;;;1;358
12808722;66588499;Recreio dos Bandeirantes;-23.00279;-43.44067;Entire home/apt;857;3;0;;;1;363
12810893;69846826;Barra da Tijuca;-23.00379;-43.33034;Entire home/apt;800;7;0;;;1;0
12811335;69845981;Todos os Santos;-22.89429;-43.2848;Private room;300;1;0;;;1;0
12811982;69856991;Jacarepaguá;-22.97043;-43.3834;Entire home/apt;1300;14;0;;;1;365
12812443;26748682;Curicica;-22.95026;-43.38446;Private room;129;1;1;29/11/2018;0.04;14;365
12812625;44958461;Ipanema;-22.98377;-43.21045;Entire home/apt;250;5;15;23/02/2021;0.31;1;83
12812934;69869557;Ipanema;-22.98489;-43.20097;Entire home/apt;857;2;33;06/03/2021;0.7;1;341
12813038;69870846;Camorim;-22.98271;-43.41157;Entire home/apt;950;7;0;;;1;178
12814790;69860738;Santa Teresa;-22.91511;-43.18591;Private room;357;1;5;13/08/2018;0.09;1;365
12817909;69904534;Copacabana;-22.96798;-43.18411;Entire home/apt;150;2;35;02/01/2021;0.62;3;61
12817961;10120630;Vila Isabel;-22.92211;-43.242;Entire home/apt;655;1;3;01/01/2017;0.05;1;364
12818458;69922816;Guaratiba;-23.05953;-43.56278;Private room;990;1;2;21/02/2021;0.46;9;365
12822206;3759536;Copacabana;-22.97518;-43.19331;Entire home/apt;209;15;15;31/08/2020;0.27;1;172
12828043;14766704;Copacabana;-22.98051;-43.18921;Entire home/apt;500;1;21;12/10/2020;0.38;3;203
12829935;64560815;Recreio dos Bandeirantes;-23.0256;-43.49054;Entire home/apt;184;3;117;10/02/2021;2.08;1;332
12832081;1737227;Freguesia (Jacarepaguá);-22.94965;-43.34199;Entire home/apt;115;3;1;09/08/2016;0.02;1;365
12832210;48339205;Humaitá;-22.95965;-43.20168;Entire home/apt;100;14;4;12/07/2018;0.07;1;107
12832576;68542728;Recreio dos Bandeirantes;-23.0226;-43.48882;Entire home/apt;1200;10;0;;;1;177
12832616;6436825;Jacarepaguá;-22.96911;-43.41393;Entire home/apt;175;2;2;06/10/2019;0.04;1;87
12832993;70045984;Barra da Tijuca;-23.00808;-43.41936;Entire home/apt;2800;7;0;;;1;89
12833837;46885855;Ipanema;-22.98646;-43.19732;Entire home/apt;386;2;56;15/03/2021;1.06;1;74
12835464;69097735;Copacabana;-22.96607;-43.18558;Private room;150;2;14;27/02/2020;0.27;1;97
12835516;70061428;Copacabana;-22.9867;-43.18995;Entire home/apt;386;2;115;01/03/2021;1.95;2;170
12836055;70076850;Barra da Tijuca;-22.99824;-43.41573;Entire home/apt;1500;3;0;;;1;365
12836150;35222085;Santa Teresa;-22.93494;-43.19625;Entire home/apt;550;5;1;24/08/2016;0.02;1;358
12841745;5523783;Lagoa;-22.97309;-43.20565;Entire home/apt;3000;6;0;;;1;363
12842882;67360739;Centro;-22.91663;-43.18858;Entire home/apt;125;2;1;14/10/2019;0.06;1;90
12845203;70149084;Barra da Tijuca;-22.98678;-43.35661;Entire home/apt;260;5;2;15/08/2016;0.04;1;243
12845242;70153153;Lagoa;-22.9684;-43.20342;Entire home/apt;4000;15;0;;;1;0
12847719;5504918;Ipanema;-22.9813;-43.20519;Entire home/apt;1000;7;0;;;2;0
12848544;4708373;Santa Teresa;-22.91533;-43.18624;Entire home/apt;79;2;4;27/10/2019;0.07;2;196
12850300;44613284;Jacarepaguá;-22.96355;-43.40562;Entire home/apt;1592;15;1;23/08/2016;0.02;1;365
12851456;11958465;Jardim Botânico;-22.96603;-43.22674;Private room;110;5;13;17/12/2020;0.34;1;268
12852702;70219768;Copacabana;-22.96916;-43.18569;Entire home/apt;230;2;34;28/01/2020;0.8;1;0
12852932;13718449;Flamengo;-22.93204;-43.17656;Entire home/apt;164;7;4;22/08/2016;0.07;7;362
12853594;52360171;Jacarepaguá;-22.96352;-43.39924;Entire home/apt;240;2;1;15/02/2021;0.83;1;364
12854176;70236963;Ipanema;-22.98286;-43.20275;Entire home/apt;300;2;114;07/03/2021;2.04;1;301
12854338;70236658;Jardim Botânico;-22.96498;-43.22392;Entire home/apt;1500;7;0;;;1;358
12854976;70244180;Recreio dos Bandeirantes;-23.0252;-43.48719;Private room;199;7;1;23/08/2016;0.02;1;358
12855398;70252362;Barra da Tijuca;-23.00909;-43.43967;Entire home/apt;225;1;88;01/03/2021;1.56;1;162
12856167;5504918;Ipanema;-22.98308;-43.2064;Private room;500;5;2;27/02/2020;0.05;2;358
12857848;37702771;Santa Teresa;-22.93233;-43.19855;Private room;400;2;5;22/03/2019;0.13;3;351
12863588;70321567;Copacabana;-22.96819;-43.18261;Entire home/apt;91;5;29;15/03/2021;0.52;1;333
12865404;11732240;Lagoa;-22.97713;-43.19654;Private room;170;2;4;06/10/2019;0.07;2;363
12866890;69799561;Vila Valqueire;-22.88624;-43.36674;Entire home/apt;1000;25;0;;;1;359
12867670;70356326;Tijuca;-22.92309;-43.23598;Entire home/apt;200;1;21;01/02/2021;0.62;2;326
12870984;14932365;Barra da Tijuca;-23.01056;-43.43145;Entire home/apt;950;10;0;;;1;363
12871134;45281757;Leblon;-22.98604;-43.21768;Entire home/apt;2250;3;4;02/01/2018;0.09;1;230
12871727;70395802;Bangu;-22.86994;-43.45056;Entire home/apt;54900;15;0;;;1;0
12871829;34140843;Santa Teresa;-22.92317;-43.19154;Private room;200;2;3;07/01/2019;0.06;3;269
12872118;14963255;Urca;-22.9537;-43.17264;Entire home/apt;450;15;0;;;1;358
12872417;70401936;São Conrado;-22.99614;-43.25823;Entire home/apt;35000;29;0;;;1;83
12872667;70404863;Engenho de Dentro;-22.89374;-43.28826;Entire home/apt;160;3;3;21/08/2016;0.05;1;364
12873441;70412677;Recreio dos Bandeirantes;-23.00563;-43.44242;Entire home/apt;1500;4;0;;;1;0
12873695;24738825;Jardim Botânico;-22.96611;-43.21922;Entire home/apt;346;2;66;01/03/2021;1.15;1;172
12881587;70175146;Barra da Tijuca;-23.00174;-43.41862;Private room;982;15;0;;;3;0
12882306;70490564;Lagoa;-22.96541;-43.19801;Entire home/apt;3000;10;0;;;1;173
12882312;26894947;Botafogo;-22.95484;-43.18211;Entire home/apt;211;2;14;06/01/2020;0.25;1;179
12882450;70491325;Copacabana;-22.96564;-43.18895;Entire home/apt;212;6;2;19/08/2019;0.09;1;84
12882630;70493469;Recreio dos Bandeirantes;-23.00065;-43.43569;Entire home/apt;1100;10;0;;;2;365
12884414;70175146;Barra da Tijuca;-23.00144;-43.41841;Private room;980;15;0;;;3;83
12885034;70514008;Barra da Tijuca;-23.01113;-43.43192;Private room;100;30;0;;;1;0
12886202;54473674;Botafogo;-22.95492;-43.17462;Entire home/apt;400;15;9;09/01/2020;0.18;2;173
12886299;11739;Copacabana;-22.96638;-43.17739;Entire home/apt;280;3;6;27/02/2020;0.12;9;170
12887540;17206558;Ipanema;-22.9847;-43.1952;Entire home/apt;700;5;6;02/01/2019;0.11;1;80
12887544;70535912;Gávea;-22.97642;-43.23273;Entire home/apt;300;14;0;;;1;83
12888833;70522996;Jacarepaguá;-22.96499;-43.40645;Entire home/apt;1800;7;0;;;1;365
12889045;153721;Flamengo;-22.92799;-43.17541;Entire home/apt;199;3;6;22/02/2021;0.11;18;91
12889230;70553084;Jacarepaguá;-22.97008;-43.3574;Entire home/apt;690;23;0;;;1;358
12889814;7913558;Laranjeiras;-22.93659;-43.19076;Private room;60;1;1;19/08/2016;0.02;2;365
12890186;17145852;Ipanema;-22.98469;-43.19725;Entire home/apt;200;2;10;31/10/2020;0.17;1;365
12890220;70563514;Copacabana;-22.96218;-43.17534;Entire home/apt;3000;20;0;;;1;0
12891418;70577181;Freguesia (Jacarepaguá);-22.94006;-43.35538;Entire home/apt;3000;4;0;;;1;365
12891426;70575315;Copacabana;-22.96598;-43.18485;Private room;400;1;7;28/02/2020;0.14;2;89
12891530;16047720;Humaitá;-22.95373;-43.19884;Entire home/apt;150;1;3;06/03/2021;0.11;2;299
12897113;45597960;Gávea;-22.97567;-43.22579;Entire home/apt;700;4;11;26/02/2020;0.19;1;173
12900932;70668128;Copacabana;-22.97318;-43.18729;Entire home/apt;1597;15;0;;;1;177
12901765;70673383;Tijuca;-22.92773;-43.23226;Private room;60;2;17;06/12/2019;0.3;1;359
12902048;46649477;Recreio dos Bandeirantes;-23.01867;-43.46506;Entire home/apt;1200;1;0;;;1;365
12902099;66815322;Barra da Tijuca;-23.00468;-43.32718;Entire home/apt;1000;14;0;;;1;365
12903428;14315601;Barra da Tijuca;-23.00321;-43.42596;Entire home/apt;4000;7;0;;;45;263
12904187;16585398;Tijuca;-22.92464;-43.22848;Private room;200;1;48;13/03/2020;0.83;2;364
12904518;42319229;Barra da Tijuca;-23.0108;-43.33826;Entire home/apt;7500;10;0;;;1;364
12904614;70707960;Centro;-22.91207;-43.18935;Entire home/apt;167;2;59;03/01/2021;1.01;1;364
12904725;53918534;Laranjeiras;-22.93416;-43.19206;Private room;204;1;5;30/06/2019;0.09;6;364
12905094;53918534;Laranjeiras;-22.93535;-43.19214;Entire home/apt;193;1;4;08/03/2019;0.07;6;89
12905429;20343636;Barra da Tijuca;-23.00491;-43.32727;Entire home/apt;750;15;0;;;1;365
12905436;70718308;Recreio dos Bandeirantes;-23.00683;-43.44415;Entire home/apt;1200;6;0;;;1;216
12911597;22579735;Santa Teresa;-22.93851;-43.1989;Private room;216;1;17;13/03/2021;0.57;6;254
12911693;59163634;Jacarepaguá;-22.97122;-43.39767;Private room;500;20;0;;;1;365
12913713;4103780;São Conrado;-22.99833;-43.27636;Entire home/apt;2600;3;2;20/09/2018;0.06;1;325
12915032;70817463;Copacabana;-22.96087;-43.1766;Entire home/apt;220;4;10;21/01/2020;0.18;1;278
12915258;70819390;Copacabana;-22.96276;-43.17703;Entire home/apt;220;2;4;06/03/2019;0.07;1;0
12916190;69697569;Barra da Tijuca;-23.00113;-43.41652;Entire home/apt;777;20;0;;;1;358
12916292;43631643;Copacabana;-22.9652;-43.18193;Entire home/apt;270;2;2;30/11/2020;0.04;3;364
12916443;63378480;Ipanema;-22.98473;-43.21227;Entire home/apt;619;3;8;26/02/2020;0.14;1;363
12916717;69874245;Lagoa;-22.96334;-43.2154;Private room;659;1;0;;;1;89
12918267;70857516;Barra da Tijuca;-23.00525;-43.37001;Entire home/apt;1000;7;0;;;1;83
12922752;47589915;Barra da Tijuca;-23.00242;-43.34074;Entire home/apt;1000;7;0;;;1;89
12923529;12284343;Jardim Botânico;-22.95913;-43.20864;Entire home/apt;306;1;0;;;1;89
12924287;2496682;Leme;-22.96113;-43.16826;Entire home/apt;507;7;0;;;1;358
12924889;70923276;Campinho;-22.8851;-43.34392;Private room;160;1;0;;;2;365
12925602;56312023;Copacabana;-22.96296;-43.17811;Entire home/apt;135;3;42;03/02/2021;0.75;2;335
12925645;70929672;Copacabana;-22.96327;-43.18412;Private room;700;2;157;25/01/2021;2.7;2;0
12926371;70923276;Campinho;-22.88532;-43.34327;Private room;150;1;0;;;2;89
12927373;31150118;Barra da Tijuca;-22.99651;-43.38847;Entire home/apt;557;7;2;25/08/2016;0.04;1;89
12927801;70920488;Copacabana;-22.96907;-43.18615;Entire home/apt;150;2;66;14/03/2021;1.13;1;166
12930219;16991611;Tijuca;-22.92597;-43.24242;Private room;349;2;0;;;1;364
12931315;70991821;Barra da Tijuca;-23.00843;-43.43707;Entire home/apt;800;5;0;;;1;364
12931368;45942718;Recreio dos Bandeirantes;-23.02287;-43.48744;Entire home/apt;300;30;1;27/05/2016;0.02;1;365
12932353;71004811;Jacarepaguá;-22.96617;-43.39617;Entire home/apt;700;15;0;;;1;83
12932540;71007167;Recreio dos Bandeirantes;-23.01666;-43.46045;Entire home/apt;1101;3;0;;;1;362
12932572;71008004;Rocha;-22.9006;-43.24722;Shared room;439;1;0;;;1;365
12932794;71011156;Tijuca;-22.91821;-43.22527;Private room;100;3;0;;;1;363
12933281;71018180;Ipanema;-22.98311;-43.20872;Entire home/apt;1950;10;0;;;1;358
12933353;31711302;Barra da Tijuca;-23.00943;-43.43601;Entire home/apt;263;3;37;08/02/2021;0.62;1;109
12934521;35213318;Botafogo;-22.95717;-43.19455;Entire home/apt;650;3;10;26/02/2020;0.19;1;364
12939442;71074381;Copacabana;-22.96456;-43.17405;Private room;120;2;13;25/02/2021;0.23;1;90
12940582;71084080;Copacabana;-22.96603;-43.19339;Entire home/apt;999;10;0;;;1;358
12940741;71086179;Santa Teresa;-22.91497;-43.18102;Hotel room;65;1;52;15/03/2021;0.92;4;336
12943219;23544825;Barra da Tijuca;-23.00836;-43.42739;Entire home/apt;500;4;4;17/04/2017;0.07;1;83
12943546;71103022;Vargem Pequena;-22.99225;-43.45706;Entire home/apt;1922;5;0;;;1;363
12943773;8000736;Copacabana;-22.97534;-43.18664;Entire home/apt;250;5;0;;;13;365
12947093;10794902;Jacarepaguá;-22.96234;-43.3975;Entire home/apt;300;10;1;23/08/2016;0.02;1;359
12947446;12192871;Copacabana;-22.9676;-43.18232;Private room;80;1;0;;;1;365
12948404;24993848;Barra da Tijuca;-23.01398;-43.30688;Entire home/apt;413;1;1;20/06/2016;0.02;1;83
12949293;71134620;Taquara;-22.92867;-43.37566;Entire home/apt;4941;60;0;;;1;89
12950830;71150397;Botafogo;-22.94716;-43.18675;Entire home/apt;280;2;18;31/01/2021;0.32;1;75
12950862;71148558;Recreio dos Bandeirantes;-23.02213;-43.48802;Entire home/apt;850;7;0;;;1;364
12952048;70811993;Jacarepaguá;-22.9723;-43.41449;Entire home/apt;1500;4;0;;;1;89
12952195;62329420;Barra da Tijuca;-22.97375;-43.38288;Private room;150;1;6;06/10/2019;0.14;2;365
12952766;54705252;Copacabana;-22.9734;-43.18971;Entire home/apt;600;6;13;17/02/2021;0.23;1;129
12953572;71180212;Camorim;-22.98049;-43.41447;Entire home/apt;600;15;0;;;1;365
12953923;71183568;Ipanema;-22.98171;-43.2032;Entire home/apt;240;3;19;21/01/2020;0.34;2;84
12954043;71185131;Jacarepaguá;-22.97003;-43.4141;Entire home/apt;1300;15;0;;;1;83
12954777;43631643;Copacabana;-22.96744;-43.18533;Entire home/apt;850;1;0;;;3;365
12955100;62924707;Recreio dos Bandeirantes;-23.00952;-43.44069;Entire home/apt;130;7;15;14/03/2021;0.35;1;343
12955105;71198398;Ipanema;-22.98427;-43.20406;Entire home/apt;380;3;25;17/02/2021;0.45;1;364
12955254;69841592;Vargem Grande;-22.99261;-43.49998;Entire home/apt;1500;20;0;;;1;359
12955778;67356808;Barra da Tijuca;-23.01069;-43.31368;Entire home/apt;1707;10;3;24/08/2016;0.05;1;362
12956065;10607843;Leblon;-22.98366;-43.22661;Entire home/apt;319;5;101;02/03/2021;1.74;8;77
12956673;56416302;Barra da Tijuca;-23.01001;-43.36708;Entire home/apt;12439;10;0;;;1;89
12956677;71220207;Copacabana;-22.98518;-43.19006;Entire home/apt;971;1;6;28/02/2020;0.1;1;361
12959998;13392098;Copacabana;-22.97763;-43.19139;Entire home/apt;166;3;1;29/07/2016;0.02;18;365
12961259;71263120;Freguesia (Jacarepaguá);-22.94215;-43.3327;Entire home/apt;1046;10;0;;;1;365
12961746;71268907;Barra da Tijuca;-22.99213;-43.41967;Entire home/apt;4406;1;0;;;1;365
12962689;70835251;Vargem Pequena;-22.98177;-43.46256;Entire home/apt;1100;15;0;;;1;362
12963509;71285795;Copacabana;-22.9733;-43.18696;Entire home/apt;824;7;2;13/12/2018;0.04;1;364
12963766;25324486;Jacarepaguá;-22.96949;-43.39351;Entire home/apt;700;5;0;;;2;0
12963998;71290441;Pitangueiras;-22.81717;-43.17943;Private room;159;1;2;11/02/2017;0.03;1;365
12964249;71291641;Jacarepaguá;-22.9717;-43.3589;Entire home/apt;1652;2;1;12/05/2016;0.02;1;362
12964742;71295334;Lagoa;-22.9612;-43.20347;Entire home/apt;1241;1;0;;;1;364
12965792;70827624;Copacabana;-22.98205;-43.19379;Entire home/apt;429;2;13;14/01/2020;0.23;1;363
12966019;50766694;Barra da Tijuca;-23.0092;-43.30933;Entire home/apt;3843;6;0;;;1;0
12966385;71313127;Vila Isabel;-22.92066;-43.24225;Private room;386;4;0;;;1;0
12967313;71324496;Jacarepaguá;-22.97093;-43.39599;Entire home/apt;1922;5;0;;;1;364
12969383;12693597;Grajaú;-22.92649;-43.26507;Entire home/apt;250;7;0;;;1;365
12969892;71333836;Leme;-22.96107;-43.16894;Private room;80;2;5;15/01/2021;0.09;3;365
12970153;53254726;Barra da Tijuca;-23.00829;-43.29438;Private room;230;2;0;;;1;365
12971023;71356914;Copacabana;-22.97382;-43.19041;Private room;854;3;0;;;1;358
12971849;45671261;Jacarepaguá;-22.96586;-43.38406;Entire home/apt;2100;15;0;;;1;358
12971970;71363401;Jacarepaguá;-22.96816;-43.38428;Entire home/apt;688;30;0;;;1;364
12971988;71375122;Barra da Tijuca;-23.00029;-43.41436;Entire home/apt;2203;2;0;;;1;363
12972082;15831497;Copacabana;-22.98208;-43.19089;Entire home/apt;118;3;33;02/03/2021;0.59;2;80
12972158;69057909;Anil;-22.95015;-43.33688;Private room;290;7;0;;;2;365
12972581;9232123;Barra da Tijuca;-23.0115;-43.37023;Entire home/apt;300;1;6;04/01/2017;0.11;1;68
12973108;71390250;Pechincha;-22.93863;-43.35589;Entire home/apt;478;7;0;;;1;364
12975421;67850207;Botafogo;-22.95465;-43.18654;Private room;184;1;2;23/12/2020;0.47;12;79
12978149;71439286;Jacarepaguá;-22.9664;-43.38358;Entire home/apt;1200;10;0;;;1;83
12978856;61294773;Botafogo;-22.94929;-43.18785;Entire home/apt;130;1;66;07/03/2020;1.18;1;78
12979255;71452570;Gávea;-22.97648;-43.22984;Private room;386;3;7;04/01/2019;0.12;1;88
12980269;5014163;Barra da Tijuca;-23.00632;-43.34123;Private room;219;2;0;;;2;364
12980626;22805631;Copacabana;-22.96563;-43.17595;Entire home/apt;8043;3;1;02/06/2017;0.02;42;345
12981007;64794222;Barra da Tijuca;-23.01584;-43.3036;Entire home/apt;350;2;146;08/03/2021;2.6;1;67
12981830;70658517;Barra da Tijuca;-22.98676;-43.35903;Entire home/apt;1999;14;1;16/08/2016;0.02;1;89
12981948;24143326;Leme;-22.96425;-43.17238;Entire home/apt;350;4;12;30/03/2020;0.24;1;252
12983780;71497289;Curicica;-22.96108;-43.3973;Entire home/apt;1647;10;0;;;1;365
12984200;25611380;Copacabana;-22.97003;-43.18956;Entire home/apt;290;7;5;09/10/2019;0.09;1;87
12985673;50607901;Barra da Tijuca;-23.01358;-43.29929;Entire home/apt;380;2;49;12/10/2020;0.87;1;173
12986032;71520910;Tijuca;-22.93732;-43.24384;Entire home/apt;400;10;0;;;1;0
12988281;13280871;Santa Teresa;-22.92165;-43.18767;Entire home/apt;520;7;0;;;1;365
12989749;71562214;Barra da Tijuca;-23.00938;-43.4269;Entire home/apt;200;3;3;23/02/2019;0.05;1;363
12990089;16308767;Leblon;-22.98256;-43.22572;Entire home/apt;675;2;1;24/09/2017;0.02;1;356
12990451;2902256;Leme;-22.96261;-43.1702;Private room;523;3;1;03/01/2019;0.04;4;365
12991156;71581758;Ipanema;-22.98627;-43.2049;Entire home/apt;997;1;0;;;1;365
12996487;71630075;Recreio dos Bandeirantes;-23.01306;-43.45818;Entire home/apt;1800;4;0;;;1;365
12998592;71650520;Copacabana;-22.96167;-43.17561;Entire home/apt;800;4;4;25/02/2020;0.16;1;364
12999200;71656245;Barra da Tijuca;-23.01036;-43.3282;Entire home/apt;2203;15;0;;;1;364
12999201;71656206;Jacarepaguá;-22.97049;-43.39395;Private room;1101;3;0;;;1;87
12999287;71657562;Jacarepaguá;-22.97149;-43.39285;Entire home/apt;600;3;10;20/11/2018;0.22;1;358
12999382;51600495;Flamengo;-22.93703;-43.17462;Entire home/apt;1050;10;0;;;1;358
13000720;71669535;Barra da Tijuca;-22.99999;-43.35694;Entire home/apt;600;3;0;;;1;363
